834|ffff00ff|11.5|Left,Right|Louis Vuitton|Sandal|Female
835|ff00bfff|9.5|Left,Right|Marques’Almeida|Sandal|Female
836|ff87cefa|8|Left,Right|Brooke Gregson|Formal|Female
837|ff6a5acd|12|Left,Right|Burberry|Boot|Female
838|ffd2b48c|9.5|Left,Right|Adam Lippes|Casual|Female
839|ffc71585|6.5|Left,Right|Bottega Veneta*|Sandal|Female
840|ffffdab9|8.5|Left,Right|Carmen Marc Valvo Couture|Sandal|Female
841|ffffefd5|11.5|Left,Right|Prada|Sandal|Female
842|ffdc143c|8.5|Left,Right|Tibi|Formal|Female
843|ff87cefa|12|Left,Right|Armani Collezioni|Casual|Female
844|ff8a2be2|11|Left,Right|Missoni|Formal|Female
845|ff483d8b|7|Left,Right|Phillip Lim|Sport|Female
846|fff4a460|11|Left,Right|Junya Watanabe|Boot|Female
847|ffc71585|11.5|Left,Right|Givenchy|Sandal|Female
848|ff8b008b|11|Left,Right|Oscar de la Renta|Formal|Female
849|fffa8072|10.5|Left,Right|Michael Kors Collection|Sandal|Female
850|ffa52a2a|7.5|Left,Right|RED Valentino|Casual|Female
851|fffffafa|5|Left,Right|Giuseppe Zanotti|Formal|Female
852|ff9932cc|8.5|Left,Right|rag & bone|Sandal|Female
853|fffffaf0|5|Left,Right|Anya Hindmarch|Formal|Female
854|fffa8072|11.5|Left,Right|Jimmy Choo|Formal|Female
855|ff2e8b57|11.5|Left,Right|Rosetta Getty|Casual|Female
856|ff000080|6.5|Left,Right|Isabel Marant|Sport|Female
857|ffcd5c5c|11.5|Left,Right|Altuzarra|Sport|Female
858|ffb8860b|10.5|Left,Right|Givenchy|Formal|Female
859|ffff00ff|11.5|Left,Right|CALVIN KLEIN 205W39NYC|Formal|Female
860|ff90ee90|9|Left,Right|Fuzzi|Casual|Female
861|ff6b8e23|6|Left,Right|Adam Lippes|Sandal|Female
862|ffb0c4de|7.5|Left,Right|Nili Lotan|Sport|Female
863|fffa8072|10.5|Left,Right|Isa Arfen|Sandal|Female
864|fffa8072|11.5|Left,Right|Valentino|Sandal|Female
865|ff48d1cc|10|Left,Right|Moncler|Formal|Female
866|ffc0c0c0|7.5|Left,Right|Yigal Azrouël|Sandal|Female
867|ffba55d3|11.5|Left,Right|rag & bone|Sandal|Female
868|ff4682b4|5.5|Left,Right|FRANCESCO RUSSO|Formal|Female
869|fffaebd7|7|Left,Right|Off-White|Sport|Female
870|fffffafa|10|Left,Right|Tricot Comme des Garçons|Sport|Female
871|ffd3d3d3|9|Left,Right|Alexander McQueen|Sport|Female
872|ff000080|8.5|Left,Right|Max Mara|Boot|Female
873|fff4a460|7|Left,Right|Oscar de la Renta|Boot|Female
874|ff8b4513|10|Left,Right|Alexander Wang|Casual|Female
875|fff4a460|6|Left,Right|Acne Studios|Sandal|Female
876|ff2f4f4f|5.5|Left,Right|Rosetta Getty|Formal|Female
877|fffffaf0|8.5|Left,Right|Edie Parker|Sport|Female
878|ff008080|11.5|Left,Right|Molly Goddard|Sandal|Female
879|ff708090|10|Left,Right|Jacquemus|Sport|Female
880|ffb8860b|8.5|Left,Right|Magda Butrym|Sport|Female
881|ff7cfc00|5|Left,Right|Mociun|Sport|Female
882|ff2e8b57|8.5|Left,Right|Zero + Maria Cornejo|Sport|Female
883|ffa52a2a|11|Left,Right|St. John|Sandal|Female
884|ffdc143c|5.5|Left,Right|Daniela Villegas|Sandal|Female
885|ff708090|10.5|Left,Right|Anna Sheffield|Sport|Female
886|ff8a2be2|6.5|Left,Right|Lanvin|Sandal|Female
887|ff8b008b|10.5|Left,Right|Anya Hindmarch|Sport|Female
888|ffffe4e1|6|Left,Right|Maison Michel|Sandal|Female
889|ff0000cd|11|Left,Right|Lela Rose|Formal|Female
890|ff008080|7|Left,Right|Sophie Bille Brahe|Formal|Female
891|ffdaa520|8|Left,Right|Anna Sheffield|Casual|Female
892|ff000080|9|Left,Right|Dior*|Formal|Female
893|ff20b2aa|7|Left,Right|Brandon Maxwell|Formal|Female
894|ff7fff00|9.5|Left,Right|Valentino|Formal|Female
895|ff48d1cc|8.5|Left,Right|Proenza Schouler|Sport|Female
896|ffa52a2a|10.5|Left,Right|Max Mara|Sport|Female
897|ff8b4513|6.5|Left,Right|Jonathan Simkhai|Formal|Female
898|ff7cfc00|9.5|Left,Right|Nancy Gonzalez|Boot|Female
899|ffb0e0e6|6|Left,Right|Jimmy Choo|Casual|Female
900|ffa9a9a9|5.5|Left,Right|Adam Lippes|Formal|Female
901|ff00ffff|8|Left,Right|Proenza Schouler|Casual|Female
902|fff0ffff|5|Left,Right|Cushnie et Ochs|Boot|Female
903|ffff6347|7.5|Left,Right|Phillip Lim|Formal|Female
904|ffffe4b5|6.5|Left,Right|MARC JACOBS|Boot|Female
905|ff2e8b57|12|Left,Right|Akris|Casual|Female
906|ffb0e0e6|8|Left,Right|Balenciaga|Sandal|Female
907|ff9400d3|10|Left,Right|Michael Kors Collection|Casual|Female
908|fff08080|6|Left,Right|Tu es mon TRÉSOR|Formal|Female
909|fff5f5f5|9|Left,Right|Belstaff|Casual|Female
910|ff228b22|9|Left,Right|Alexandre Birman|Boot|Female
911|ff556b2f|8|Left,Right|Tricot Comme des Garçons|Sandal|Female
912|ffffa500|10|Left,Right|Sofie D'Hoore|Sandal|Female
913|ffbdb76b|10.5|Left,Right|Tu es mon TRÉSOR|Casual|Female
914|ffdeb887|6|Left,Right|Anna Sheffield|Sport|Female
915|fff8f8ff|12|Left,Right|Jacquemus|Formal|Female
916|ffcd853f|12|Left,Right|Sophie Bille Brahe|Formal|Female
917|fff0ffff|9|Left,Right|Jonathan Simkhai|Casual|Female
918|ffff00ff|9|Left,Right|Mociun|Boot|Female
919|fffdf5e6|10|Left,Right|Tod's|Formal|Female
920|ff87ceeb|11.5|Left,Right|Brooke Gregson|Boot|Female
921|ffe6e6fa|11|Left,Right|Moschino|Sport|Female
922|ffffd700|10|Left,Right|Gucci|Formal|Female
923|fffff8dc|5|Left,Right|Nili Lotan|Casual|Female
924|ffffffff|10|Left,Right|Talbot Runhof|Formal|Female
925|ffd2691e|6|Left,Right|rag & bone|Sport|Female
926|ffffebcd|11|Left,Right|Mociun|Casual|Female
927|fff0fff0|9|Left,Right|Dior*|Sport|Female
928|fffffff0|7.5|Left,Right|MCM|Sandal|Female
929|ffff00ff|8.5|Left,Right|Louis Vuitton|Sport|Female
930|ffda70d6|8|Left,Right|Marques’Almeida|Casual|Female
931|ffa52a2a|5.5|Left,Right|Marni|Boot|Female
932|ffff8c00|8.5|Left,Right|Céline*|Boot|Female
933|ff008000|11.5|Left,Right|Brandon Maxwell|Casual|Female
934|ff7fffd4|5|Left,Right|Miu Miu|Sport|Female
935|ff7b68ee|9|Left,Right|Dolce&Gabbana|Formal|Female
936|ffdeb887|12|Left,Right|Armani Collezioni|Formal|Female
937|ff3cb371|6.5|Left,Right|Galvan|Sport|Female
938|ff6495ed|7|Left,Right|Moschino|Formal|Female
939|ff556b2f|5|Left,Right|Veronica Beard|Sport|Female
940|ffffdead|8.5|Left,Right|Carven|Formal|Female
941|ffffd700|5|Left,Right|Marques’Almeida|Sport|Female
942|ffffdab9|6.5|Left,Right|Daniela Villegas|Boot|Female
943|ffeee8aa|8.5|Left,Right|Etro|Casual|Female
944|ffbdb76b|12|Left,Right|Daniela Villegas|Casual|Female
945|ff3cb371|8|Left,Right|Monse|Casual|Female
946|ff20b2aa|9|Left,Right|Yigal Azrouël|Sport|Female
947|ffdc143c|5|Left,Right|Saint Laurent|Casual|Female
948|ffafeeee|7.5|Left,Right|Rick Owens|Formal|Female
949|fff0e68c|9|Left,Right|Charlotte Chesnais|Formal|Female
950|ff483d8b|10.5|Left,Right|Smythson|Casual|Female
951|ffdb7093|9|Left,Right|Off-White|Casual|Female
952|ff191970|11.5|Left,Right|Victoria Beckham|Sandal|Female
953|ffff0000|10.5|Left,Right|Charlotte Chesnais|Boot|Female
954|fffa8072|9|Left,Right|Manolo Blahnik|Casual|Female
955|ff2f4f4f|5|Left,Right|Anna Sheffield|Formal|Female
956|ff00ff00|5.5|Left,Right|Nili Lotan|Sandal|Female
957|fffaf0e6|9|Left,Right|FRANCESCO RUSSO|Sandal|Female
958|ff00ced1|11|Left,Right|Rick Owens|Sandal|Female
959|ffff00ff|7.5|Left,Right|Mociun|Boot|Female
960|ffdaa520|6.5|Left,Right|Louis Vuitton|Casual|Female
961|ffffd700|6|Left,Right|Isa Arfen|Casual|Female
962|fff4a460|12|Left,Right|Sophie Bille Brahe|Casual|Female
963|ffff69b4|7.5|Left,Right|Giuseppe Zanotti|Sandal|Female
964|ff6a5acd|9|Left,Right|Simon Miller|Boot|Female
965|ffadd8e6|6|Left,Right|Akris punto|Formal|Female
966|ff4682b4|8|Left,Right|TOGA|Boot|Female
967|ffffa07a|12|Left,Right|Céline*|Boot|Female
968|fffa8072|12|Left,Right|Versace|Formal|Female
969|ff696969|10|Left,Right|Chloé|Sandal|Female
970|ffffdab9|7|Left,Right|Golden Goose|Sandal|Female
971|ffadff2f|8.5|Left,Right|Louis Vuitton|Formal|Female
972|fff5f5dc|7.5|Left,Right|Mociun|Formal|Female
973|ffffefd5|10|Left,Right|Nancy Gonzalez|Casual|Female
974|ff48d1cc|5|Left,Right|Rick Owens|Sport|Female
975|ff8fbc8f|8|Left,Right|Giuseppe Zanotti|Sandal|Female
976|ff5f9ea0|7.5|Left,Right|Talbot Runhof|Formal|Female
977|ffff6347|8.5|Left,Right|Sophie Bille Brahe|Sport|Female
978|ffff00ff|8.5|Left,Right|CALVIN KLEIN 205W39NYC|Sandal|Female
979|ff6495ed|7|Left,Right|RED Valentino|Boot|Female
980|ff48d1cc|8.5|Left,Right|Jimmy Choo|Sport|Female
981|ff483d8b|6|Left,Right|Veronica Beard|Sport|Female
982|ffffb6c1|6|Left,Right|Monique Lhuillier|Boot|Female
983|ff00bfff|9|Left,Right|Alexander Wang|Boot|Female
984|ff808080|5.5|Left,Right|Acne Studios|Formal|Female
985|fff5f5f5|8|Left,Right|Vetements|Formal|Female
986|fff5f5dc|9.5|Left,Right|Nancy Gonzalez|Formal|Female
987|ffd2b48c|5.5|Left,Right|Yigal Azrouël|Sport|Female
988|ff6b8e23|9.5|Left,Right|Proenza Schouler|Casual|Female
989|ff9370db|10|Left,Right|Tod's|Formal|Female
990|ff8b0000|9.5|Left,Right|Sara Battaglia|Boot|Female
991|ffdda0dd|7.5|Left,Right|Yigal Azrouël|Formal|Female
992|ffc71585|11.5|Left,Right|Missoni|Sport|Female
993|ffffb6c1|7.5|Left,Right|Manolo Blahnik|Formal|Female
994|fffdf5e6|8|Left,Right|Belstaff|Formal|Female
995|ff8b008b|11.5|Left,Right|Opening Ceremony|Casual|Female
996|ffff00ff|10|Left,Right|Charlotte Chesnais|Boot|Female
997|ff00ced1|7.5|Left,Right|Daniela Villegas|Sport|Female
998|ff40e0d0|8|Left,Right|Versace|Sandal|Female
999|ff008b8b|10|Left,Right|Belstaff|Sandal|Female
